Date,Price,Open,High,Low,Vol.,Change %
2024-10-18,149.52,150.21,150.29,149.36,,-0.45%
2024-10-21,150.83,149.48,150.89,149.08,,0.88%
2024-10-22,151.06,150.84,151.21,150.5,,0.15%
2024-10-23,152.75,151.07,153.2,151.02,,1.12%
2024-10-24,151.82,152.73,152.83,151.55,,-0.61%
2024-10-25,152.3,151.83,152.39,151.45,,0.32%
2024-10-28,153.28,152.36,153.88,152.32,,0.64%
2024-10-29,153.35,153.29,153.88,152.75,,0.05%
2024-10-30,153.41,153.36,153.51,152.79,,0.04%
2024-10-31,152.03,153.42,153.58,151.84,,-0.90%
2024-11-01,152.98,152.04,153.11,151.78,,0.62%
2024-11-04,152.13,152.98,153.05,151.53,,-0.56%
2024-11-05,151.6,152.13,152.57,151.33,,-0.35%
2024-11-06,154.63,151.62,154.73,151.29,,2.00%
2024-11-07,152.93,154.64,154.72,152.7,,-1.10%
2024-11-08,152.63,152.94,153.37,152.14,,-0.20%
2024-11-11,153.71,152.68,153.96,152.64,,0.71%
2024-11-12,154.6,153.71,154.94,153.41,,0.58%
2024-11-13,155.45,154.62,155.64,154.34,,0.55%
2024-11-14,156.25,155.46,156.44,155.33,,0.51%
2024-11-15,154.34,156.28,156.76,153.86,,-1.22%
2024-11-18,154.65,154.42,155.37,153.85,,0.20%
2024-11-19,154.65,154.7,154.81,153.29,,0.00%
2024-11-20,155.43,154.67,155.9,154.52,,0.50%
2024-11-21,154.51,155.43,155.43,153.91,,-0.59%
2024-11-22,154.74,154.54,155.02,153.97,,0.15%
2024-11-25,154.21,154.26,154.75,153.55,,-0.34%
2024-11-26,153.1,154.2,154.5,152.99,,-0.72%
2024-11-27,151.1,153.07,153.25,150.45,,-1.31%
2024-11-28,151.54,151.07,152.01,150.92,,0.29%
2024-11-29,149.75,151.55,151.57,149.47,,-1.18%
2024-12-02,149.59,149.75,150.76,149.07,,-0.11%
2024-12-03,149.59,149.61,150.25,148.64,,0.00%
2024-12-04,150.6,149.6,151.24,149.52,,0.68%
2024-12-05,150.08,150.61,150.79,149.65,,-0.35%
2024-12-06,150.03,150.11,150.71,149.36,,-0.03%
2024-12-09,151.19,150.07,151.36,149.69,,0.77%
2024-12-10,151.95,151.17,152.19,150.89,,0.50%
2024-12-11,152.45,151.97,152.82,151.01,,0.33%
2024-12-12,152.62,152.45,152.8,151.8,,0.11%
2024-12-13,153.64,152.63,153.81,152.45,,0.67%
2024-12-16,154.15,153.64,154.49,153.32,,0.33%
2024-12-17,153.48,154.12,154.36,153.15,,-0.43%
2024-12-18,154.8,153.45,154.87,153.32,,0.86%
2024-12-19,157.43,154.82,157.82,154.43,,1.70%
2024-12-20,156.41,157.45,157.94,155.95,,-0.65%
2024-12-23,157.16,156.48,157.32,156.33,,0.48%
2024-12-24,157.18,157.14,157.44,156.89,,0.01%
2024-12-25,157.4,157.17,157.51,156.98,,0.14%
2024-12-26,158,157.22,158.11,157.07,,0.38%
2024-12-27,157.82,157.89,158.01,157.35,,-0.11%
2024-12-30,156.83,157.74,158.08,156.67,,-0.63%
2024-12-31,157.18,156.85,157.61,156.01,,0.22%
