"Date","Price","Open","High","Low","Vol.","Change %"
"08/07/2024","748.54","731.82","754.41","731.44","947.16M","2.14%"
"08/08/2024","745.28","738.29","751.51","732.74","1.01B","-0.44%"
"08/09/2024","764.43","759.91","768.21","759.91","843.85M","2.57%"
"08/12/2024","772.72","767.21","775.31","767.21","885.11M","1.08%"
"08/13/2024","764.86","771.98","773.90","757.19","1.17B","-1.02%"
"08/14/2024","776.83","775.11","778.66","774.17","1.11B","1.56%"
"08/16/2024","786.33","787.34","788.86","783.88","1.08B","1.22%"
"08/19/2024","777.47","787.32","788.79","776.71","1.14B","-1.13%"
"08/20/2024","787.44","783.73","787.95","783.35","997.06M","1.28%"
"08/21/2024","779.87","783.98","784.92","775.30","1.07B","-0.96%"
"08/22/2024","773.47","782.59","783.89","768.48","950.99M","-0.82%"
"08/23/2024","773.26","765.49","774.20","764.83","904.33M","-0.03%"
"08/26/2024","766.79","776.94","777.91","764.46","828.77M","-0.84%"
"08/27/2024","764.95","765.10","767.37","757.08","833.34M","-0.24%"
"08/28/2024","762.50","766.32","767.28","761.06","868.58M","-0.32%"
"08/29/2024","756.04","756.33","758.99","754.00","837.87M","-0.85%"
"08/30/2024","767.66","758.19","768.31","757.87","823.30M","1.54%"
"09/02/2024","769.21","769.85","770.01","764.15","742.71M","0.20%"
"09/03/2024","760.37","769.68","773.15","760.07","849.51M","-1.15%"
"09/04/2024","731.75","738.59","741.52","729.32","1.01B","-3.76%"
"09/05/2024","725.28","736.96","740.23","718.25","950.49M","-0.88%"
"09/06/2024","706.59","725.88","726.48","705.67","861.74M","-2.58%"
"09/09/2024","714.46","696.25","716.11","693.86","784.08M","1.11%"
"09/10/2024","706.20","717.97","719.40","706.12","910.27M","-1.16%"
"09/11/2024","709.42","709.50","718.65","706.93","1.05B","0.46%"
"09/12/2024","731.03","719.29","733.81","719.29","870.76M","3.05%"
"09/13/2024","733.20","733.36","734.35","726.37","1.02B","0.30%"
"09/19/2024","739.51","738.41","740.31","729.93","1.10B","0.86%"
"09/20/2024","748.33","746.13","750.75","745.32","864.23M","1.19%"
"09/23/2024","755.12","749.24","757.85","747.83","723.26M","0.91%"
"09/24/2024","767.35","757.37","767.37","757.23","908.83M","1.62%"
"09/25/2024","759.30","769.87","771.77","758.02","1.24B","-1.05%"
"09/26/2024","779.18","764.33","779.18","764.15","1.07B","2.62%"
"09/27/2024","774.49","777.72","780.91","773.36","985.78M","-0.60%"
"09/30/2024","763.88","777.06","777.20","762.67","961.43M","-1.37%"
"10/02/2024","762.13","757.30","769.69","754.38","1.04B","-0.23%"
"10/04/2024","768.98","763.73","775.05","763.20","892.00M","0.90%"
"10/07/2024","781.01","774.77","781.56","771.11","822.06M","1.56%"
"10/08/2024","778.24","776.37","782.85","776.20","1.00B","-0.35%"
"10/10/2024","775.48","781.91","784.03","772.70","747.79M","-0.35%"
"10/11/2024","770.98","779.00","781.12","769.68","921.39M","-0.58%"
"10/14/2024","770.26","770.85","771.75","765.27","787.26M","-0.09%"
"10/15/2024","773.81","773.37","777.00","768.13","971.99M","0.46%"
"10/16/2024","765.79","769.19","769.69","764.97","874.30M","-1.04%"
"10/17/2024","765.06","768.15","769.69","763.21","918.80M","-0.10%"
"10/18/2024","753.22","765.71","765.71","749.53","898.08M","-1.55%"
"10/21/2024","759.95","754.35","761.62","749.64","825.15M","0.89%"
"10/22/2024","738.34","758.72","758.72","738.33","1.08B","-2.84%"
"10/23/2024","745.19","740.93","748.33","729.28","1.10B","0.93%"
"10/24/2024","734.59","742.70","742.70","734.26","856.79M","-1.42%"
"10/25/2024","727.41","739.05","739.62","725.27","764.95M","-0.98%"
"10/28/2024","740.48","729.75","740.67","729.75","644.67M","1.80%"
"10/29/2024","744.18","740.05","744.18","733.28","789.98M","0.50%"
"10/30/2024","738.19","743.53","746.23","738.13","841.96M","-0.80%"
"10/31/2024","743.06","734.25","743.22","728.34","792.64M","0.66%"
"11/01/2024","729.05","735.67","736.26","729.05","747.07M","-1.89%"
"11/04/2024","754.08","730.50","755.00","728.11","765.67M","3.43%"
"11/05/2024","751.81","752.17","756.60","750.17","935.20M","-0.30%"
"11/06/2024","743.31","757.23","761.01","737.77","1.09B","-1.13%"
"11/07/2024","733.52","743.47","743.47","727.10","812.89M","-1.32%"
"11/08/2024","743.38","739.91","746.89","739.66","766.83M","1.34%"
"11/11/2024","728.84","744.86","745.42","727.04","836.84M","-1.96%"
"11/12/2024","710.52","728.72","729.07","707.96","896.08M","-2.51%"
"11/13/2024","689.65","708.52","712.83","689.64","866.79M","-2.94%"
"11/14/2024","681.56","694.16","702.08","681.30","819.60M","-1.17%"
"11/15/2024","685.42","675.64","688.91","668.38","895.15M","0.57%"
"11/18/2024","689.55","683.53","697.45","681.00","875.26M","0.60%"
"11/19/2024","686.12","690.45","691.13","682.50","894.68M","-0.50%"
"11/20/2024","682.91","689.03","691.00","682.03","934.12M","-0.47%"
"11/21/2024","680.67","683.10","685.91","672.83","1.02B","-0.33%"
"11/22/2024","677.01","682.37","689.99","676.06","849.33M","-0.54%"
"11/25/2024","696.83","683.37","698.51","683.37","784.51M","2.93%"
"11/26/2024","693.15","697.59","699.70","689.53","835.55M","-0.53%"
"11/27/2024","692.00","693.80","696.15","686.37","942.78M","-0.17%"
"11/28/2024","694.39","694.96","697.91","691.61","927.24M","0.35%"
"11/29/2024","678.19","694.24","694.24","677.08","888.67M","-2.33%"
"12/02/2024","675.84","684.15","687.70","675.78","735.01M","-0.35%"
"12/03/2024","690.80","678.98","692.81","678.98","834.91M","2.21%"
"12/04/2024","677.15","677.59","687.94","671.60","912.11M","-1.98%"
"12/05/2024","670.94","679.79","680.02","669.27","746.44M","-0.92%"
"12/06/2024","661.33","670.70","671.34","644.39","899.22M","-1.43%"
"12/09/2024","627.01","649.35","649.35","627.01","890.86M","-5.19%"
"12/10/2024","661.59","635.94","661.60","635.94","917.26M","5.52%"
"12/11/2024","675.92","661.71","677.55","661.71","971.32M","2.17%"
"12/12/2024","683.35","680.97","687.00","674.31","1.04B","1.10%"
"12/13/2024","693.73","684.25","695.76","683.30","901.95M","1.52%"
"12/16/2024","698.53","699.81","701.67","695.67","1.00B","0.69%"
"12/17/2024","694.47","699.52","699.52","691.58","981.79M","-0.58%"
"12/18/2024","697.57","694.94","699.18","690.40","858.88M","0.45%"
"12/19/2024","684.36","682.53","688.29","679.85","761.65M","-1.89%"
"12/20/2024","668.31","684.79","685.10","667.00","870.06M","-2.35%"
"12/23/2024","679.24","674.26","683.16","671.09","657.71M","1.64%"
"12/24/2024","680.11","683.02","685.87","679.23","645.10M","0.13%"
"12/26/2024","675.64","684.21","684.36","674.81","829.29M","-0.66%"
"12/27/2024","665.97","674.30","677.50","661.24","814.13M","-1.43%"
"12/30/2024","678.19","662.68","679.68","661.92","644.55M","1.83%"
