Date,Price,Open,High,Low,Vol.,Change %
2024-08-07,9.3693,9.5311,9.533,9.3016,,-1.60%
2024-08-08,9.3247,9.3814,9.4803,9.3279,,-0.48%
2024-08-09,9.3024,9.3317,9.3576,9.2472,,-0.24%
2024-08-12,9.2982,9.3061,9.3378,9.2493,,-0.05%
2024-08-13,9.2708,9.3096,9.3397,9.2584,,-0.29%
2024-08-14,9.2026,9.2803,9.3043,9.1879,,-0.74%
2024-08-15,9.1368,9.214,9.2552,9.0972,,-0.72%
2024-08-16,9.1391,9.1471,9.1863,9.0971,,0.03%
2024-08-19,9.0823,9.1437,9.181,9.056,,-0.62%
2024-08-20,9.1391,9.0907,9.1595,9.0542,,0.63%
2024-08-21,9.1718,9.1464,9.2163,9.1148,,0.36%
2024-08-22,9.1675,9.1858,9.2253,9.1388,,-0.05%
2024-08-23,9.1644,9.1764,9.2276,9.1304,,-0.03%
2024-08-26,9.1842,9.1841,9.2401,9.1655,,0.22%
2024-08-27,9.2067,9.1942,9.246,9.171,,0.24%
2024-08-28,9.2372,9.2188,9.2754,9.208,,0.33%
2024-08-29,9.1954,9.2502,9.2803,9.1609,,-0.45%
2024-08-30,9.142,9.2039,9.242,9.1415,,-0.58%
2024-09-02,9.1016,9.1499,9.1945,9.099,,-0.44%
2024-09-03,9.206,9.1084,9.2345,9.0919,,1.15%
2024-09-04,9.2754,9.2159,9.3062,9.1965,,0.75%
2024-09-05,9.2914,9.2861,9.3456,9.261,,0.17%
2024-09-06,9.3968,9.2964,9.4141,9.2593,,1.13%
2024-09-09,9.3691,9.4129,9.431,9.357,,-0.29%
2024-09-10,9.4274,9.3782,9.45,9.3504,,0.62%
2024-09-11,9.4049,9.4367,9.5204,9.3987,,-0.24%
2024-09-12,9.416,9.4113,9.449,9.3635,,0.12%
2024-09-13,9.43,9.4271,9.4735,9.4088,,0.15%
2024-09-16,9.3895,9.4465,9.4804,9.3708,,-0.43%
2024-09-17,9.2585,9.401,9.4083,9.2633,,-1.40%
2024-09-18,9.2704,9.2675,9.426,9.2562,,0.13%
2024-09-19,9.3022,9.2845,9.3523,9.2447,,0.34%
2024-09-20,9.2526,9.3157,9.3778,9.2446,,-0.53%
2024-09-23,9.2858,9.2577,9.3456,9.2339,,0.36%
2024-09-24,9.2515,9.2895,9.3175,9.2218,,-0.37%
2024-09-25,9.2114,9.2574,9.3006,9.216,,-0.43%
2024-09-26,9.0651,9.2259,9.2448,9.066,,-1.59%
2024-09-27,9.2004,9.0723,9.2285,9.0176,,1.49%
2024-09-30,9.1682,9.2122,9.2457,9.1367,,-0.35%
2024-10-01,9.2197,9.1831,9.2466,9.138,,0.56%
2024-10-02,9.0382,9.2275,9.2364,9.0372,,-1.97%
2024-10-03,9.0725,9.047,9.12,9.0063,,0.38%
2024-10-04,9.0521,9.087,9.1607,9.0432,,-0.22%
2024-10-07,9.0772,9.0561,9.1067,9.031,,0.28%
2024-10-08,9.037,9.0825,9.1595,9.0445,,-0.44%
2024-10-09,9.0128,9.0507,9.0826,9.0137,,-0.27%
2024-10-10,9.0803,9.0251,9.1217,9.0063,,0.75%
2024-10-11,9.04,9.0917,9.113,9.0417,,-0.44%
2024-10-14,9.0556,9.0477,9.1157,9.032,,0.17%
2024-10-15,9.1391,9.0696,9.1588,9.0512,,0.92%
2024-10-16,9.1126,9.1473,9.172,9.1016,,-0.29%
2024-10-17,9.1189,9.1183,9.1762,9.1009,,0.07%
2024-10-18,9.1493,9.1287,9.1756,9.1142,,0.33%
2024-10-21,9.1417,9.1622,9.2116,9.1363,,-0.08%
2024-10-22,9.1222,9.1473,9.1825,9.1177,,-0.21%
2024-10-23,9.0327,9.1336,9.1447,9.0297,,-0.98%
2024-10-24,9.0792,9.0375,9.1181,9.0271,,0.51%
2024-10-25,9.1127,9.0852,9.1699,9.066,,0.37%
2024-10-28,9.0156,9.1149,9.1169,9.0083,,-1.07%
2024-10-29,9.019,9.0209,9.0722,8.9931,,0.04%
2024-10-30,8.9831,9.0265,9.0465,8.9813,,-0.40%
2024-10-31,9.0278,8.9923,9.0865,8.9662,,0.50%
2024-11-01,9.0085,9.036,9.0732,8.9964,,-0.21%
2024-11-04,9.0214,9.023,9.0838,9.0094,,0.14%
2024-11-05,9.0811,9.036,9.1148,9.0197,,0.66%
2024-11-06,9.0556,9.0918,9.1153,9.0373,,-0.28%
2024-11-07,9.0218,9.0666,9.0895,9.0153,,-0.37%
2024-11-08,9.1466,9.0432,9.1763,9.024,,1.38%
2024-11-11,9.1015,9.1582,9.1606,9.0666,,-0.49%
2024-11-12,9.0908,9.1139,9.1624,9.0892,,-0.12%
2024-11-13,9.0313,9.1052,9.1212,9.0171,,-0.65%
2024-11-14,8.9892,9.0448,9.0534,8.9758,,-0.47%
2024-11-15,9.0293,8.9942,9.0745,8.9337,,0.45%
2024-11-18,8.9901,9.038,9.0677,8.9626,,-0.43%
2024-11-19,9.0013,9.0002,9.1104,8.9908,,0.12%
2024-11-20,8.994,9.0099,9.027,8.9431,,-0.08%
2024-11-21,9.0525,9.0072,9.0896,8.9964,,0.65%
2024-11-22,9.0612,9.0633,9.1228,9.0454,,0.10%
2024-11-25,9.0654,9.1056,9.1472,9.0544,,0.05%
2024-11-26,9.1192,9.0797,9.1459,9.061,,0.59%
2024-11-27,9.188,9.1266,9.2441,9.1104,,0.75%
2024-11-28,9.1959,9.2117,9.2292,9.1778,,0.09%
2024-11-29,9.3115,9.2088,9.3388,9.2002,,1.26%
2024-12-02,9.3829,9.321,9.4271,9.2949,,0.77%
2024-12-03,9.4544,9.3942,9.7023,9.3309,,0.76%
2024-12-04,9.3669,9.4601,9.4844,9.3639,,-0.93%
2024-12-05,9.4137,9.3818,9.4589,9.3718,,0.50%
2024-12-06,9.4917,9.4283,9.5195,9.4131,,0.83%
2024-12-09,9.4446,9.497,9.6037,9.4389,,-0.50%
2024-12-10,9.438,9.4594,9.4692,9.4055,,-0.07%
2024-12-11,9.3639,9.4447,9.5017,9.3548,,-0.79%
2024-12-12,9.3735,9.3785,9.4332,9.3631,,0.10%
2024-12-13,9.3319,9.3804,9.3971,9.3281,,-0.44%
2024-12-16,9.3196,9.3436,9.3729,9.3049,,-0.13%
2024-12-17,9.3635,9.3265,9.3855,9.3039,,0.47%
2024-12-18,9.3825,9.3765,9.4282,9.3245,,0.20%
2024-12-19,9.1733,9.3962,9.4119,9.1637,,-2.23%
2024-12-20,9.2352,9.1871,9.2715,9.1681,,0.67%
2024-12-23,9.2315,9.2445,9.2954,9.2287,,-0.04%
2024-12-24,9.2801,9.2457,9.3039,9.2247,,0.53%
2024-12-25,9.2507,9.2937,9.3038,9.2457,,-0.32%
2024-12-26,9.2824,9.2709,9.3312,9.2619,,0.34%
2024-12-27,9.3285,9.3018,9.4369,9.2928,,0.50%
2024-12-30,9.3666,9.3435,9.4142,9.2918,,0.41%
2024-12-31,9.3937,9.3803,9.4578,9.362,,0.29%
