"Date","Price","Open","High","Low","Vol.","Change %"
"06/07/2024","75.59","75.89","76.42","75.39","","-0.38%"
"06/09/2024","75.50","75.39","75.64","75.39","","-0.12%"
"06/10/2024","78.19","75.47","78.43","75.44","","3.56%"
"06/11/2024","78.25","78.20","78.48","77.36","","0.08%"
"06/12/2024","78.39","78.23","79.44","78.01","","0.18%"
"06/13/2024","77.97","78.39","78.98","77.78","","-0.54%"
"06/14/2024","78.53","78.00","79.25","77.88","","0.72%"
"06/16/2024","78.28","78.44","78.54","78.28","","-0.32%"
"06/17/2024","80.19","78.31","80.43","78.02","","2.44%"
"06/18/2024","81.18","80.28","81.26","79.58","","1.23%"
"06/19/2024","80.98","81.15","81.56","80.72","","-0.25%"
"06/20/2024","81.64","81.00","81.91","80.80","","0.82%"
"06/21/2024","80.96","81.58","82.16","80.73","","-0.83%"
"06/23/2024","80.59","80.86","81.05","80.58","","-0.46%"
"06/24/2024","82.03","80.58","82.19","80.58","","1.79%"
"06/25/2024","81.06","82.06","82.22","80.89","","-1.18%"
"06/26/2024","80.94","81.06","81.96","80.52","","-0.15%"
"06/27/2024","82.19","80.97","82.36","80.83","","1.54%"
"06/28/2024","81.81","82.16","83.02","81.28","","-0.46%"
"06/30/2024","81.99","81.70","82.10","81.69","","0.22%"
"07/01/2024","83.67","81.98","83.88","81.88","","2.05%"
"07/02/2024","83.27","83.66","84.64","82.98","","-0.48%"
"07/03/2024","83.86","83.25","84.17","82.71","","0.71%"
"07/04/2024","84.16","83.84","84.43","83.25","","0.36%"
"07/05/2024","83.58","84.17","84.75","83.31","","-0.69%"
"07/07/2024","83.38","83.36","83.50","83.02","","-0.24%"
"07/08/2024","82.41","83.36","83.38","82.27","","-1.16%"
"07/09/2024","81.84","82.42","82.64","81.42","","-0.69%"
"07/10/2024","82.60","81.86","82.81","80.95","","0.93%"
"07/11/2024","83.14","82.61","83.27","81.79","","0.65%"
"07/12/2024","82.33","83.19","83.87","82.24","","-0.97%"
"07/14/2024","82.34","82.31","82.66","82.31","","0.01%"
"07/15/2024","81.89","82.36","82.59","81.56","","-0.55%"
"07/16/2024","80.77","81.89","81.94","80.33","","-1.37%"
"07/17/2024","82.78","80.75","82.80","80.53","","2.49%"
"07/18/2024","81.83","82.75","83.36","81.68","","-1.15%"
"07/19/2024","79.65","81.81","82.38","79.59","","-2.66%"
"07/21/2024","79.95","79.75","80.00","79.67","","0.38%"
"07/22/2024","79.14","79.97","80.06","78.49","","-1.01%"
"07/23/2024","78.19","79.12","79.61","77.25","","-1.20%"
"07/24/2024","78.30","78.20","79.03","77.82","","0.14%"
"07/25/2024","79.06","78.27","79.29","76.83","","0.97%"
"07/26/2024","77.21","79.08","79.39","76.97","","-2.34%"
"07/28/2024","77.95","78.08","78.17","77.91","","0.96%"
"07/29/2024","76.30","77.97","78.38","76.04","","-2.12%"
"07/30/2024","75.91","76.31","76.61","75.25","","-0.51%"
"07/31/2024","79.14","75.92","79.30","75.78","","4.26%"
"08/01/2024","77.37","79.17","79.48","76.86","","-2.24%"
"08/02/2024","74.69","77.35","77.86","73.51","","-3.46%"
"08/04/2024","74.44","74.75","74.92","74.17","","-0.33%"
"08/05/2024","74.62","74.42","74.73","72.11","","0.24%"
"08/06/2024","73.25","74.53","74.98","72.64","","-1.84%"
"08/07/2024","75.84","73.23","76.25","72.97","","3.54%"
"08/08/2024","76.45","75.89","76.89","74.97","","0.80%"
"08/09/2024","77.40","76.44","77.45","76.20","","1.24%"
"08/11/2024","77.05","77.32","77.33","76.97","","-0.45%"
"08/12/2024","79.83","77.04","80.42","76.98","","3.61%"
"08/13/2024","78.94","79.81","80.39","78.43","","-1.11%"
"08/14/2024","77.70","78.91","79.27","77.37","","-1.57%"
"08/15/2024","78.40","77.67","79.08","77.39","","0.90%"
"08/16/2024","78.27","78.44","78.56","78.22","","-0.17%"
"08/26/2024","76.75","76.67","77.22","76.48","","-1.94%"
"08/27/2024","75.38","76.74","77.02","75.03","","-1.79%"
"08/28/2024","73.98","75.38","75.52","73.50","","-1.86%"
"08/29/2024","75.11","73.97","76.27","73.56","","1.53%"
"08/30/2024","73.18","75.12","75.95","72.92","","-2.57%"
"09/01/2024","72.53","72.77","72.77","72.53","","-0.89%"
"09/02/2024","73.24","72.54","73.86","72.44","","0.98%"
"09/03/2024","69.81","73.28","73.73","69.72","","-4.68%"
"09/04/2024","68.84","69.79","70.96","68.44","","-1.39%"
"09/05/2024","68.90","68.83","70.30","68.39","","0.09%"
"09/06/2024","67.64","68.89","69.64","66.73","","-1.83%"
"09/08/2024","67.81","67.59","67.83","67.51","","0.25%"
"09/09/2024","68.17","67.80","68.36","66.81","","0.53%"
"09/10/2024","65.72","68.16","68.48","64.78","","-3.59%"
"09/11/2024","66.67","65.73","67.28","65.12","","1.45%"
"09/12/2024","68.55","66.66","69.05","66.66","","2.82%"
"09/13/2024","68.34","68.55","69.44","67.68","","-0.31%"
"09/15/2024","67.95","68.28","68.47","67.94","","-0.57%"
"09/16/2024","69.28","67.94","69.66","67.75","","1.96%"
"09/17/2024","69.86","69.28","70.66","68.53","","0.84%"
"09/18/2024","69.31","69.89","70.26","68.56","","-0.79%"
"09/19/2024","70.91","69.34","71.44","69.09","","2.31%"
"09/20/2024","71.12","70.94","71.31","70.27","","0.30%"
"09/22/2024","70.86","71.13","71.21","70.74","","-0.37%"
"09/23/2024","70.45","70.92","71.64","69.37","","-0.58%"
"09/24/2024","71.39","70.44","72.20","70.28","","1.33%"
"09/25/2024","69.42","71.39","71.53","69.14","","-2.76%"
"09/26/2024","67.17","69.50","69.83","66.81","","-3.24%"
"09/27/2024","68.45","67.17","68.47","66.90","","1.91%"
"09/29/2024","68.08","68.38","68.41","67.72","","-0.54%"
"09/30/2024","68.14","68.09","69.12","67.41","","0.09%"
"10/01/2024","70.58","68.13","71.67","66.19","","3.58%"
"10/02/2024","70.59","70.56","72.22","69.67","","0.01%"
"10/03/2024","73.55","70.58","73.77","70.31","","4.19%"
"10/04/2024","74.10","73.55","75.11","73.16","","0.75%"
"10/06/2024","73.50","73.95","73.95","73.25","","-0.81%"
"10/07/2024","76.75","73.49","77.93","73.38","","4.42%"
"10/08/2024","73.47","76.78","76.88","72.33","","-4.27%"
"10/09/2024","72.85","73.49","73.95","71.20","","-0.84%"
"10/10/2024","75.06","72.86","75.62","72.85","","3.03%"
"10/11/2024","74.90","75.04","75.42","73.98","","-0.21%"
"10/13/2024","73.65","74.37","74.37","73.52","","-1.67%"
"10/14/2024","71.16","73.65","74.25","70.91","","-3.38%"
"10/15/2024","70.48","71.13","71.45","69.27","","-0.96%"
"10/16/2024","70.13","70.47","70.71","69.17","","-0.50%"
"10/17/2024","70.26","70.16","70.53","68.92","","0.19%"
"10/18/2024","68.80","70.24","70.62","68.16","","-2.08%"
"10/20/2024","68.80","68.84","68.97","68.44","","0.00%"
"10/21/2024","69.95","68.79","70.34","68.51","","1.67%"
"10/22/2024","71.36","69.94","72.03","69.30","","2.02%"
"10/23/2024","71.11","71.37","71.63","70.08","","-0.35%"
"10/24/2024","70.33","71.08","72.23","69.69","","-1.10%"
"10/25/2024","71.56","70.36","71.80","69.89","","1.75%"
"10/27/2024","68.66","67.87","68.69","67.83","","-4.05%"
"10/28/2024","67.80","68.65","68.75","66.82","","-1.25%"
"10/29/2024","67.28","67.81","68.36","66.58","","-0.77%"
"10/30/2024","68.75","67.28","68.99","67.14","","2.18%"
"10/31/2024","70.33","68.75","70.53","68.09","","2.30%"
"11/01/2024","69.13","70.34","71.18","69.11","","-1.71%"
"11/03/2024","70.30","70.26","70.55","70.04","","1.69%"
"11/04/2024","71.22","70.30","71.56","70.12","","1.31%"
"11/05/2024","71.76","71.21","72.38","71.04","","0.76%"
"11/06/2024","71.41","71.75","72.33","69.52","","-0.49%"
"11/07/2024","71.91","71.42","72.54","70.42","","0.70%"
"11/08/2024","70.23","71.90","71.97","69.77","","-2.34%"
"11/10/2024","70.04","70.06","70.22","69.88","","-0.27%"
"11/11/2024","68.09","70.05","70.34","67.83","","-2.78%"
"11/12/2024","67.92","68.09","68.99","67.67","","-0.25%"
"11/13/2024","67.89","67.94","68.71","66.83","","-0.04%"
"11/14/2024","68.44","67.90","69.25","67.78","","0.81%"
"11/15/2024","66.89","68.43","68.51","66.72","","-2.26%"
"11/17/2024","66.73","66.75","66.86","66.53","","-0.24%"
"11/18/2024","68.93","66.72","69.36","66.66","","3.30%"
"11/19/2024","69.30","68.92","69.72","68.48","","0.54%"
"11/20/2024","69.00","69.28","69.92","68.62","","-0.43%"
"11/21/2024","70.05","68.99","70.32","68.82","","1.52%"
"11/22/2024","71.06","70.05","71.39","69.22","","1.44%"
"11/24/2024","71.14","71.28","71.28","70.94","","0.11%"
"11/25/2024","68.52","71.15","71.28","68.52","","-3.68%"
"11/26/2024","68.73","68.52","70.14","67.95","","0.31%"
"11/27/2024","68.64","68.73","69.22","68.03","","-0.13%"
"11/28/2024","68.70","68.64","69.15","68.13","","0.09%"
"11/29/2024","68.50","68.70","69.53","68.11","","-0.29%"
"12/01/2024","68.16","67.85","68.24","67.84","","-0.50%"
"12/02/2024","68.00","68.16","68.96","67.58","","-0.23%"
"12/03/2024","69.80","68.03","70.01","67.78","","2.65%"
"12/04/2024","68.54","69.81","70.28","68.31","","-1.81%"
"12/05/2024","68.19","68.55","68.91","67.78","","-0.51%"
"12/06/2024","67.00","68.20","68.23","66.82","","-1.75%"
"12/08/2024","67.16","66.98","67.17","66.93","","0.24%"
"12/09/2024","67.93","67.17","68.67","67.00","","1.15%"
"12/10/2024","68.23","67.94","68.79","67.53","","0.44%"
"12/11/2024","69.95","68.22","70.14","68.22","","2.52%"
"12/12/2024","69.60","69.95","70.32","68.80","","-0.50%"
"12/13/2024","70.67","69.60","70.96","69.55","","1.54%"
"12/15/2024","70.69","70.69","70.77","70.58","","0.03%"
"12/16/2024","70.19","70.69","70.75","70.00","","-0.71%"
"12/17/2024","69.72","70.19","70.52","68.84","","-0.67%"
"12/18/2024","69.38","69.72","70.75","69.33","","-0.49%"
"12/19/2024","69.13","69.39","70.51","69.05","","-0.36%"
"12/20/2024","69.48","69.12","69.76","68.39","","0.51%"
"12/22/2024","69.49","69.33","69.54","69.32","","0.01%"
"12/23/2024","69.34","69.50","69.82","68.50","","-0.22%"
"12/24/2024","69.92","69.35","70.28","69.24","","0.84%"
"12/25/2024","70.06","70.07","70.13","70.04","","0.20%"
"12/26/2024","69.53","70.07","70.56","69.21","","-0.76%"
"12/27/2024","70.08","69.52","70.58","69.29","","0.79%"
"12/29/2024","70.28","70.17","70.33","69.97","","0.29%"
"12/30/2024","70.99","70.27","71.33","70.03","","1.01%"
"12/31/2024","71.56","71.00","71.77","70.66","","0.80%"
