Date,Price,Open,High,Low,Vol.,Change %
2024-02-15,"2,004.09","1,992.69","2,008.49","1,990.25",,0.59%
2024-02-16,"2,013.10","2,004.40","2,015.25","1,995.26",,0.45%
2024-02-19,"2,017.63","2,013.16","2,023.34","2,011.57",,0.22%
2024-02-20,"2,023.53","2,017.99","2,030.96","2,015.02",,0.29%
2024-02-21,"2,024.99","2,023.80","2,032.22","2,020.19",,0.07%
2024-02-22,"2,024.11","2,025.24","2,034.84","2,019.70",,-0.04%
2024-02-23,"2,035.72","2,024.49","2,041.43","2,015.55",,0.57%
2024-02-26,"2,030.66","2,034.49","2,037.59","2,025.10",,-0.25%
2024-02-27,"2,029.64","2,030.99","2,039.99","2,028.78",,-0.05%
2024-02-28,"2,034.62","2,030.05","2,038.30","2,024.56",,0.25%
2024-02-29,"2,043.24","2,034.92","2,050.79","2,027.75",,0.42%
2024-03-01,"2,083.39","2,043.44","2,088.40","2,038.55",,1.96%
2024-03-04,"2,114.99","2,082.09","2,119.95","2,079.45",,1.52%
2024-03-05,"2,127.55","2,115.15","2,142.15","2,110.52",,0.59%
2024-03-06,"2,148.29","2,127.95","2,152.29","2,123.65",,0.98%
2024-03-07,"2,159.16","2,148.54","2,164.54","2,144.29",,0.51%
2024-03-08,"2,177.51","2,159.40","2,195.20","2,154.08",,0.85%
2024-03-11,"2,182.47","2,177.71","2,189.04","2,174.80",,0.23%
2024-03-12,"2,157.99","2,183.00","2,184.86","2,150.59",,-1.12%
2024-03-13,"2,174.40","2,158.25","2,179.91","2,155.54",,0.76%
2024-03-14,"2,161.01","2,174.29","2,177.10","2,152.86",,-0.62%
2024-03-15,"2,155.54","2,162.40","2,173.25","2,155.19",,-0.25%
2024-03-18,"2,159.99","2,156.00","2,163.64","2,146.05",,0.21%
2024-03-19,"2,157.23","2,160.70","2,162.93","2,146.90",,-0.13%
2024-03-20,"2,185.96","2,158.29","2,188.90","2,149.60",,1.33%
2024-03-21,"2,180.81","2,186.00","2,222.90","2,166.50",,-0.24%
2024-03-22,"2,164.15","2,181.50","2,186.25","2,157.15",,-0.76%
2024-03-25,"2,171.45","2,165.79","2,181.30","2,163.50",,0.34%
2024-03-26,"2,178.58","2,171.82","2,200.15","2,167.75",,0.33%
2024-03-27,"2,194.02","2,179.03","2,197.71","2,173.59",,0.71%
2024-03-28,"2,232.38","2,194.19","2,235.90","2,187.33",,1.75%
2024-04-01,"2,250.36","2,239.59","2,265.86","2,228.54",,0.81%
2024-04-02,"2,280.10","2,250.88","2,281.17","2,246.79",,1.32%
2024-04-03,"2,299.17","2,279.57","2,301.22","2,265.50",,0.84%
2024-04-04,"2,289.43","2,299.62","2,305.31","2,280.15",,-0.42%
2024-04-05,"2,329.50","2,289.88","2,330.34","2,267.85",,1.75%
2024-04-08,"2,338.89","2,322.00","2,354.09","2,302.86",,0.40%
2024-04-09,"2,352.58","2,339.24","2,365.34","2,336.94",,0.59%
2024-04-10,"2,332.79","2,352.91","2,360.15","2,319.54",,-0.84%
2024-04-11,"2,373.24","2,333.17","2,377.80","2,325.84",,1.73%
2024-04-12,"2,343.43","2,373.59","2,431.53","2,333.90",,-1.26%
2024-04-15,"2,382.51","2,343.86","2,387.59","2,324.59",,1.67%
2024-04-16,"2,382.83","2,382.86","2,398.34","2,362.95",,0.01%
2024-04-17,"2,360.81","2,383.20","2,395.63","2,354.84",,-0.92%
2024-04-18,"2,378.25","2,360.74","2,392.84","2,360.70",,0.74%
2024-04-19,"2,390.45","2,378.60","2,417.79","2,372.96",,0.51%
2024-04-22,"2,326.29","2,388.20","2,388.72","2,325.29",,-2.68%
2024-04-23,"2,321.81","2,326.62","2,334.48","2,291.40",,-0.19%
2024-04-24,"2,315.82","2,322.19","2,337.16","2,311.90",,-0.26%
2024-04-25,"2,331.78","2,316.20","2,344.86","2,305.28",,0.69%
2024-04-26,"2,337.72","2,332.16","2,352.62","2,326.30",,0.25%
2024-04-29,"2,334.44","2,337.50","2,346.85","2,320.08",,-0.14%
2024-04-30,"2,285.57","2,335.10","2,336.54","2,284.94",,-2.09%
2024-05-01,"2,317.90","2,285.91","2,328.40","2,281.66",,1.41%
2024-05-02,"2,303.29","2,319.89","2,326.57","2,285.58",,-0.63%
2024-05-03,"2,301.56","2,303.20","2,321.64","2,277.47",,-0.08%
2024-05-06,"2,323.57","2,302.50","2,331.99","2,291.79",,0.96%
2024-05-07,"2,313.79","2,322.50","2,330.06","2,310.06",,-0.42%
2024-05-08,"2,308.65","2,314.70","2,321.56","2,303.85",,-0.22%
2024-05-09,"2,345.88","2,309.04","2,347.59","2,306.67",,1.61%
2024-05-10,"2,360.14","2,346.26","2,378.45","2,345.25",,0.61%
2024-05-13,"2,336.05","2,362.70","2,364.94","2,332.34",,-1.02%
2024-05-14,"2,357.97","2,338.20","2,359.83","2,334.55",,0.94%
2024-05-15,"2,386.04","2,358.20","2,390.36","2,351.82",,1.19%
2024-05-16,"2,376.44","2,386.42","2,397.44","2,371.01",,-0.40%
2024-05-17,"2,414.89","2,376.81","2,422.87","2,373.96",,1.62%
2024-05-20,"2,425.12","2,415.02","2,450.13","2,407.34",,0.42%
2024-05-21,"2,421.64","2,426.84","2,434.00","2,406.32",,-0.14%
2024-05-22,"2,378.25","2,423.75","2,426.64","2,374.98",,-1.79%
2024-05-23,"2,328.37","2,378.60","2,383.86","2,327.00",,-2.10%
2024-05-24,"2,333.76","2,328.40","2,347.54","2,325.40",,0.23%
2024-05-27,"2,350.74","2,334.50","2,358.56","2,332.36",,0.73%
2024-05-28,"2,360.95","2,352.29","2,364.12","2,340.17",,0.43%
2024-05-29,"2,338.77","2,361.00","2,362.86","2,334.75",,-0.94%
2024-05-30,"2,343.00","2,339.67","2,351.83","2,322.72",,0.18%
2024-05-31,"2,326.97","2,345.07","2,353.24","2,323.96",,-0.68%
2024-06-03,"2,350.35","2,329.61","2,354.82","2,314.76",,1.00%
2024-06-04,"2,327.68","2,349.00","2,351.76","2,315.53",,-0.96%
2024-06-05,"2,354.78","2,328.00","2,358.07","2,325.88",,1.16%
2024-06-06,"2,375.61","2,355.16","2,378.57","2,353.60",,0.88%
2024-06-07,"2,292.71","2,376.50","2,387.85","2,286.77",,-3.49%
2024-06-10,"2,310.60","2,296.00","2,313.87","2,287.31",,0.78%
2024-06-11,"2,316.27","2,311.00","2,320.17","2,297.69",,0.25%
2024-06-12,"2,322.55","2,315.53","2,341.70","2,310.80",,0.27%
2024-06-13,"2,303.19","2,325.70","2,326.70","2,295.68",,-0.83%
2024-06-14,"2,332.52","2,302.52","2,336.87","2,301.35",,1.27%
2024-06-17,"2,318.87","2,332.20","2,333.48","2,310.02",,-0.59%
2024-06-18,"2,328.33","2,319.38","2,333.25","2,306.63",,0.41%
2024-06-19,"2,327.48","2,329.79","2,335.10","2,323.84",,-0.04%
2024-06-20,"2,359.63","2,329.15","2,365.52","2,327.30",,1.38%
2024-06-21,"2,320.34","2,360.30","2,368.85","2,316.76",,-1.66%
2024-06-24,"2,332.93","2,321.60","2,335.02","2,317.37",,0.54%
2024-06-25,"2,319.01","2,333.25","2,337.26","2,315.56",,-0.60%
2024-06-26,"2,297.91","2,320.00","2,323.95","2,293.70",,-0.91%
2024-06-27,"2,327.45","2,299.80","2,331.00","2,296.50",,1.29%
2024-06-28,"2,325.71","2,327.75","2,339.79","2,319.15",,-0.07%
2024-07-01,"2,331.70","2,326.46","2,338.72","2,318.55",,0.26%
2024-07-02,"2,329.28","2,332.05","2,336.90","2,319.24",,-0.10%
2024-07-03,"2,356.06","2,328.00","2,365.06","2,326.93",,1.15%
2024-07-04,"2,356.12","2,353.70","2,362.64","2,350.76",,0.00%
2024-07-05,"2,391.46","2,358.01","2,393.04","2,354.03",,1.50%
2024-07-08,"2,358.80","2,391.77","2,391.85","2,351.16",,-1.37%
2024-07-09,"2,363.58","2,358.60","2,371.52","2,349.59",,0.20%
2024-07-10,"2,371.07","2,363.80","2,386.75","2,362.73",,0.32%
2024-07-11,"2,414.78","2,371.58","2,424.62","2,370.83",,1.84%
2024-07-12,"2,411.27","2,416.47","2,418.37","2,391.52",,-0.15%
2024-07-15,"2,422.07","2,409.50","2,439.74","2,401.35",,0.45%
2024-07-16,"2,468.57","2,424.80","2,469.91","2,423.54",,1.92%
2024-07-17,"2,458.38","2,476.22","2,483.78","2,451.60",,-0.41%
2024-07-18,"2,444.97","2,460.13","2,475.02","2,440.41",,-0.55%
